#name	ftp_path	biosample	species	assembly_level
Ae_sp_FSL_K6_2848_GCF_038004325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/004/325/GCF_038004325.1_ASM3800432v1	SAMN29228764	Aeribacillus sp. 	Contig
Ae_sp_FSL_K6_8394_GCF_038008865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/008/865/GCF_038008865.1_ASM3800886v1	SAMN29228722	Aeribacillus sp. 	Contig
Ae_sp_FSL_M8_0235_GCF_038000355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/000/355/GCF_038000355.1_ASM3800035v1	SAMN29228728	Aeribacillus sp. 	Contig
Ae_sp_FSL_M8_0254_GCF_038008845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/008/845/GCF_038008845.1_ASM3800884v1	SAMN29228729	Aeribacillus sp. 	Contig
Ae_sp_na_GCF_037963755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/963/755/GCF_037963755.1_PS01998	SAMN29228858	Aeribacillus sp. 	Complete Genome
Ae_sp_na_GCF_037963925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/963/925/GCF_037963925.1_PS01971	SAMN29228835	Aeribacillus sp. 	Complete Genome
Ae_sp_na_GCF_037965805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/965/805/GCF_037965805.1_PS01882	SAMN29228765	Aeribacillus sp. 	Complete Genome
Ae_sp_na_GCF_037965815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/965/815/GCF_037965815.1_PS01880	SAMN29228763	Aeribacillus sp. 	Complete Genome
Ae_sp_na_GCF_037966125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/966/125/GCF_037966125.1_PS01877	SAMN29228760	Aeribacillus sp. 	Complete Genome
Alic_acidiph_Alicyclobacillus_acidophilus_DSM_14558_GCF_963311235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/311/235/GCF_963311235.1_AA_v2	SAMEA114266245	Alicyclobacillus acidiphilus	Contig
Alic_acidiph_NBRC_100859_GCF_001544355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/544/355/GCF_001544355.1_ASM154435v1	SAMD00046313	Alicyclobacillus acidiphilus	Contig
Alic_acidoc_DSM_446_GCF_000024285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/285/GCF_000024285.1_ASM2428v1	SAMN00001901	Alicyclobacillus acidocaldarius	Complete Genome
Alic_acidoc_Tc_4_1_GCF_000219875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/875/GCF_000219875.1_ASM21987v1	SAMN02603470	Alicyclobacillus acidocaldarius	Complete Genome
Alic_acidot_ATCC_49025_GCF_000444055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/444/055/GCF_000444055.1_Alicyclobac_acidoter_v1	SAMN02230327	Alicyclobacillus acidoterrestris	Contig
Alic_acidot_DSM_3922_GCF_022674245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/674/245/GCF_022674245.1_ASM2267424v1	SAMN20503121	Alicyclobacillus acidoterrestris	Complete Genome
Alic_acidot_NBRC_106287_GCA_007991715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/991/715/GCA_007991715.1_ASM799171v1	SAMD00171870	Alicyclobacillus acidoterrestris	Contig
Alic_cellulosilyticus_JCM_18487_GCF_014647315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/647/315/GCF_014647315.1_ASM1464731v1	SAMD00245271	Alicyclobacillus cellulosilyticus	Scaffold
Alic_cellulosilyticus_Sueoka_GCA_020521335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/521/335/GCA_020521335.1_ASM2052133v1	SAMD00204579	Alicyclobacillus cellulosilyticus	Scaffold
Alic_con_DSM_17975_GCF_000429525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/429/525/GCF_000429525.1_ASM42952v1	SAMN02440619	Alicyclobacillus contaminans	Scaffold
Alic_con_NBRC_103102_GCA_030161695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/161/695/GCA_030161695.1_ASM3016169v1	SAMD00582123	Alicyclobacillus contaminans	Contig
Alic_curv_ALEF1_GCA_017298655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/298/655/GCA_017298655.1_ASM1729865v1	SAMN18043438	Alicyclobacillus curvatus	Complete Genome
Alic_cyc_DSM_4006_GCF_030812925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/812/925/GCF_030812925.1_ASM3081292v1	SAMN18243353	Alicyclobacillus cycloheptanicus	Contig
Alic_cyc_SCH_GCF_028751525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/751/525/GCF_028751525.1_ASM2875152v1	SAMN17221417	Alicyclobacillus cycloheptanicus	Complete Genome
Alic_dau_DSM_28700_GCF_026651605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/651/605/GCF_026651605.1_ASM2665160v1	SAMN30608894	Alicyclobacillus dauci	Complete Genome
Alic_fas_Alicyclobacillus_fastidiosus_KKP_3000_GCA_029166985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/166/985/GCA_029166985.1_ASM2916698v1	SAMN33476290	Alicyclobacillus fastidiosus	Complete Genome
Alic_fas_DSM_17978_GCF_026651875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/651/875/GCF_026651875.1_ASM2665187v1	SAMN30609215	Alicyclobacillus fastidiosus	Complete Genome
Alic_fas_NBRC_103109_GCF_030161735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/161/735/GCF_030161735.1_ASM3016173v1	SAMD00582125	Alicyclobacillus fastidiosus	Contig
Alic_ferrooxy_TC_34_GCF_001399675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/399/675/GCF_001399675.1_ASM139967v1	SAMN04025529	Alicyclobacillus ferrooxydans	Contig
Alic_fru_FSL_W10_0057_GCF_017329635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/329/635/GCF_017329635.1_ASM1732963v1	SAMN18145215	Alicyclobacillus fructus	Contig
Alic_fru_FSL_W10_0059_GCF_017329605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/329/605/GCF_017329605.1_ASM1732960v1	SAMN18145216	Alicyclobacillus fructus	Contig
Alic_herbari_DSM_13609_GCF_000430585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/430/585/GCF_000430585.1_ASM43058v1	SAMN02440806	Alicyclobacillus herbarius	Scaffold
Alic_herbari_na_GCF_023512535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/512/535/GCF_023512535.1_ASM2351253v1	SAMN20023707	Alicyclobacillus herbarius	Contig
Alic_hes_DSM_11985_GCF_027923525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/923/525/GCF_027923525.1_ASM2792352v1	SAMD00505124	Alicyclobacillus hesperidum	Contig
Alic_hes_DSM_12489_GCF_900107035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/107/035/GCF_900107035.1_IMG-taxon_2634166329_annotated_assembly	SAMN04489725	Alicyclobacillus hesperidum	Scaffold
Alic_hes_DSM_12766_GCF_030161355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/161/355/GCF_030161355.1_ASM3016135v1	SAMD00576607	Alicyclobacillus hesperidum	Contig
Alic_hes_URH17_3_68_GCF_000294675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/294/675/GCF_000294675.1_ASM29467v1	SAMN02471209	Alicyclobacillus hesperidum	Contig
Alic_kak_NBRC_103104_GCF_001552655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/552/655/GCF_001552655.1_ASM155265v1	SAMD00045739	Alicyclobacillus kakegawensis	Contig
Alic_macros_CPP55_GCF_000702485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/702/485/GCF_000702485.1_ASM70248v1	SAMN02841142	Alicyclobacillus macrosporangiidus	Contig
Alic_macros_DSM_17980_GCF_900116805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/116/805/GCF_900116805.1_IMG-taxon_2675903231_annotated_assembly	SAMN05421543	Alicyclobacillus macrosporangiidus	Scaffold
Alic_macros_na_GCF_023512275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/512/275/GCF_023512275.1_ASM2351227v1	SAMN20023720	Alicyclobacillus macrosporangiidus	Contig
Alic_mali__FL_18_GCF_015666155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/666/155/GCF_015666155.1_ASM1566615v1	SAMN16774163	Alicyclobacillus mali (ex Roth et al. 2021)	Contig
Alic_mali__FSL_W10_0018_GCF_017329565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/329/565/GCF_017329565.1_ASM1732956v1	SAMN18145211	Alicyclobacillus mali (ex Roth et al. 2021)	Contig
Alic_mali__FSL_W10_0037_GCF_017329625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/329/625/GCF_017329625.1_ASM1732962v1	SAMN18145212	Alicyclobacillus mali (ex Roth et al. 2021)	Contig
Alic_mali__na_GCF_023511315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/511/315/GCF_023511315.1_ASM2351131v1	SAMN20023771	Alicyclobacillus mali (ex Roth et al. 2021)	Contig
Alic_mali__NBRC_102425_GCF_001570745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/570/745/GCF_001570745.1_ASM157074v1	SAMD00046473	Alicyclobacillus mali (ex Roth et al. 2021)	Contig
Alic_meng_S30H14_GCF_017298635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/298/635/GCF_017298635.1_ASM1729863v1	SAMN18043439	Alicyclobacillus mengziensis	Complete Genome
Alic_montanus_USBA_GBX_503_GCF_900142255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/142/255/GCF_900142255.1_IMG-taxon_2667527379_annotated_assembly	SAMN05443507	Alicyclobacillus montanus	Scaffold
Alic_pom_DSM_14955_GCF_000472905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/472/905/GCF_000472905.1_ASM47290v1	SAMN02441451	Alicyclobacillus pomorum	Scaffold
Alic_sacchari_DSM_17974_GCF_004366795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/366/795/GCF_004366795.1_ASM436679v1	SAMN08770184	Alicyclobacillus sacchari	Scaffold
Alic_sacchari_NBRC_103105_GCF_030161715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/161/715/GCF_030161715.1_ASM3016171v1	SAMD00582124	Alicyclobacillus sacchari	Contig
Alic_send_AL01A_GCF_030555575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/555/575/GCF_030555575.1_ASM3055557v1	SAMN36688594	Alicyclobacillus sendaiensis	Scaffold
Alic_send_AL05G_GCF_030555535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/555/535/GCF_030555535.1_ASM3055553v1	SAMN36688642	Alicyclobacillus sendaiensis	Scaffold
Alic_send_NBRC_100866_GCF_001552675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/552/675/GCF_001552675.1_ASM155267v1	SAMD00045735	Alicyclobacillus sendaiensis	Contig
Alic_send_PA2_GCF_030053315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/053/315/GCF_030053315.1_ASM3005331v1	SAMN33326909	Alicyclobacillus sendaiensis	Contig
Alic_shiz_na_GCA_023512455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/512/455/GCA_023512455.1_ASM2351245v1	SAMN20023712	Alicyclobacillus shizuokensis	Contig
Alic_shiz_NBRC_103103_GCF_001552255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/552/255/GCF_001552255.1_ASM155225v1	SAMD00046314	Alicyclobacillus shizuokensis	Contig
Alic_sp_ALC3_GCF_028751195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/751/195/GCF_028751195.1_ASM2875119v1	SAMN17075490	Alicyclobacillus sp. 	Complete Genome
Alic_sp_na_GCA_001767765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/767/765/GCA_001767765.1_ASM176776v1	SAMN04314322	Alicyclobacillus sp. 	Scaffold
Alic_sp_na_GCA_012842355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/842/355/GCA_012842355.1_ASM1284235v1	SAMN13894375	Alicyclobacillus sp. 	Contig
Alic_sp_na_GCA_023511295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/511/295/GCA_023511295.1_ASM2351129v1	SAMN20023769	Alicyclobacillus sp. 	Contig
Alic_sp_na_GCA_023511515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/511/515/GCA_023511515.1_ASM2351151v1	SAMN20023768	Alicyclobacillus sp. 	Contig
Alic_sp_na_GCA_023511725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/511/725/GCA_023511725.1_ASM2351172v1	SAMN20023748	Alicyclobacillus sp. 	Contig
Alic_sp_na_GCA_023512075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/512/075/GCA_023512075.1_ASM2351207v1	SAMN20023731	Alicyclobacillus sp. 	Contig
Alic_sp_na_GCA_023512335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/512/335/GCA_023512335.1_ASM2351233v1	SAMN20023718	Alicyclobacillus sp. 	Contig
Alic_sp_na_GCA_023512635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/512/635/GCA_023512635.1_ASM2351263v1	SAMN20023703	Alicyclobacillus sp. 	Contig
Alic_sp_na_GCA_027344245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/344/245/GCA_027344245.1_ASM2734424v1	SAMN28405195	Alicyclobacillus sp. 	Scaffold
Alic_sp_na_GCF_023511815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/511/815/GCF_023511815.1_ASM2351181v1	SAMN20023745	Alicyclobacillus sp. 	Contig
Alic_sp_SO9_GCF_016406125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/406/125/GCF_016406125.1_ASM1640612v1	SAMN13326743	Alicyclobacillus sp. 	Complete Genome
Alic_sp_SP_1_GCF_024706985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/706/985/GCF_024706985.1_ASM2470698v1	SAMN28158216	Alicyclobacillus sp. 	Contig
Alic_sp_TC_GCF_016804365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/804/365/GCF_016804365.1_ASM1680436v1	SAMN12639264	Alicyclobacillus sp. 	Complete Genome
Alic_suci_FSL_W10_0048_GCF_017329585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/329/585/GCF_017329585.1_ASM1732958v1	SAMN18145213	Alicyclobacillus suci	Contig
Alic_suci_VF_FSL_W10_0049_GCF_017329615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/329/615/GCF_017329615.1_ASM1732961v1	SAMN18145214	Alicyclobacillus suci	Contig
Alic_ten_CGMCC1504_GCA_001447355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/355/GCA_001447355.1_ASM144735v1	SAMN03274329	Alicyclobacillus tengchongensis	Contig
Alic_ten_DSM_25924_GCF_030803925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/803/925/GCF_030803925.1_ASM3080392v1	SAMN18243428	Alicyclobacillus tengchongensis	Contig
Alic_tol_BL_1_GCF_021739485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/739/485/GCF_021739485.1_ASM2173948v1	SAMN22634960	Alicyclobacillus tolerans	Contig
Alic_vulcana_DSM_16176_GCF_900156755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/156/755/GCF_900156755.1_IMG-taxon_2681813550_annotated_assembly	SAMN05421799	Alicyclobacillus vulcanalis	Scaffold
Alii_thermot_BM62_GCF_027853235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/853/235/GCF_027853235.1_ASM2785323v1	SAMN13258875	Aliibacillus thermotolerans	Scaffold
Alkalib_aidingensis_YIM_98829_GCF_014595945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/595/945/GCF_014595945.1_ASM1459594v1	SAMN15345801	Alkalibacillus aidingensis	Scaffold
Alkalib_alm_CECT_8373_GCF_011761495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/761/495/GCF_011761495.1_ASM1176149v1	SAMN12025527	Alkalibacillus almallahensis	Scaffold
Alkalib_filif_DSM_15448_GCF_030814115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/814/115/GCF_030814115.1_ASM3081411v1	SAMN18242936	Alkalibacillus filiformis	Contig
Alkalib_haloalkalip_BZ_TG_HK233_GCF_032841595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/841/595/GCF_032841595.1_ASM3284159v1	SAMN37731292	Alkalibacillus haloalkaliphilus	Contig
Alkalib_haloalkalip_C5_GCF_000269905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/905/GCF_000269905.1_ASM26990v1	SAMN02470881	Alkalibacillus haloalkaliphilus	Contig
Alkalib_haloalkalip_NBRC_103110_GCF_007991275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/991/275/GCF_007991275.1_ASM799127v1	SAMD00169752	Alkalibacillus haloalkaliphilus	Contig
Alkalib_salil_DSM_16460_GCF_030812915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/812/915/GCF_030812915.1_ASM3081291v1	SAMN18242938	Alkalibacillus salilacus	Contig
Alkalib_silvi_JCM_14193_GCF_039521975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/521/975/GCF_039521975.1_ASM3952197v1	SAMD00644947	Alkalibacillus silvisoli	Scaffold
Alkalicocco_gib_179_C2_2_HS_GCA_019038195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/038/195/GCA_019038195.1_ASM1903819v1	SAMN19102900	Alkalicoccobacillus gibsonii	Scaffold
Alkalicocco_gib_DSM_8722_GCF_028610635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/610/635/GCF_028610635.1_ASM2861063v1	SAMN33041223	Alkalicoccobacillus gibsonii	Scaffold
Alkalicocco_gib_FJAT_10019_GCA_001719185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/719/185/GCA_001719185.1_ASM171918v1	SAMN04631818	Alkalicoccobacillus gibsonii	Complete Genome
Alkalicocco_gib_FSL_R7_0666_GCF_039410015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/410/015/GCF_039410015.1_ASM3941001v1	SAMN26232389	Alkalicoccobacillus gibsonii	Contig
Alkalicocco_gib_KCCM_41407_GCF_016798245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/798/245/GCF_016798245.1_ASM1679824v1	SAMN17602009	Alkalicoccobacillus gibsonii	Scaffold
Alkalicocco_gib_RHF15_GCA_016757435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/757/435/GCA_016757435.1_ASM1675743v1	SAMN17389613	Alkalicoccobacillus gibsonii	Contig
Alkalicocco_murim_DSM_19154_GCF_030813245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/813/245/GCF_030813245.1_ASM3081324v1	SAMN18243078	Alkalicoccobacillus murimartini	Contig
Alkalicocco_murim_LMG21005_GCA_001274705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/274/705/GCA_001274705.1_ASM127470v1	SAMN03940011	Alkalicoccobacillus murimartini	Scaffold
Alkalicocco_plak_DSM_19153_GCF_001420645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/420/645/GCF_001420645.1_ASM142064v1	SAMN04038056	Alkalicoccobacillus plakortidis	Scaffold
Alkalicocco_plak_DSM_19153_GCF_023703085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/703/085/GCF_023703085.1_ASM2370308v1	SAMN28869881	Alkalicoccobacillus plakortidis	Contig
Alkalicocco_porp_P16_GCF_007293315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/293/315/GCF_007293315.1_ASM729331v1	SAMN12272479	Alkalicoccobacillus porphyridii	Contig
Alkalicoccus_chag_DSM_18086_GCF_000429725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/429/725/GCF_000429725.1_ASM42972v1	SAMN02441192	Alkalicoccus chagannorensis	Scaffold
Alkalicoccus_dali_CGMCC_1_10369_GCF_900103955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/103/955/GCF_900103955.1_IMG-taxon_2617270767_annotated_assembly	SAMN04488053	Alkalicoccus daliensis	Scaffold
Alkalicoccus_halol_BZ_SZ_XJ29_GCF_008014775_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/014/775/GCF_008014775.2_ASM801477v2	SAMN12530361	Alkalicoccus halolimnae	Complete Genome
Alkalicoccus_luteus_H11_GCF_012034335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/034/335/GCF_012034335.1_ASM1203433v1	SAMN14435792	Alkalicoccus luteus	Contig
Alkalicoccus_saliph_6AG_GCF_003044065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/044/065/GCF_003044065.1_ASM304406v1	SAMN08640882	Alkalicoccus saliphilus	Scaffold
Alkalicoccus_sp_na_GCA_007692495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/692/495/GCA_007692495.1_ASM769249v1	SAMN10237347	Alkalicoccus sp. 	Contig
Alkalicoccus_uru_BZ_SZ_XJ18_GCF_002993335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/993/335/GCF_002993335.1_ASM299333v1	SAMN08624596	Alkalicoccus urumqiensis	Scaffold
Alkalihalobaci_alcalo_AV1934_GCF_000292245_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/292/245/GCF_000292245.2_ASM29224v2	SAMN02470564	Alkalihalobacillus alcalophilus	Contig
Alkalihalobaci_alcalo_B_14309_GCF_036211745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/211/745/GCF_036211745.1_ASM3621174v1	SAMN32927287	Alkalihalobacillus alcalophilus	Scaffold
Alkalihalobaci_alcalo_CGMCC_1_3604_GCF_004802515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/802/515/GCF_004802515.1_ASM480251v1	SAMN02630781	Alkalihalobacillus alcalophilus	Scaffold
